Feature_14,Feature_21,Feature_28,Feature_31,Feature_33,Feature_56,Feature_58,Feature_59,Feature_63,Feature_64,Feature_65,Feature_66,Feature_70,Feature_75,Feature_78,Feature_79,Feature_90,Feature_95,Feature_99,Feature_100,Feature_103,Feature_104,Feature_117,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_129,Feature_130,Feature_135,Feature_138,Feature_144,Feature_146,Feature_152,Feature_159,Feature_160,Feature_163,Feature_175,Feature_180,Feature_183,Feature_197,Feature_200,Feature_203,Feature_205,Feature_207,Feature_213,Feature_227,Feature_239,Feature_270,Feature_279,Feature_281,Feature_287,Feature_290,Feature_294,Feature_295,Feature_298,Feature_310,Feature_316,Feature_319,Feature_333,Feature_336,Feature_341,Feature_343,Feature_348,Feature_351,Feature_365,Feature_377,Feature_408,Feature_411,Feature_417,Feature_423,Feature_425,Feature_430,Feature_431,Feature_433,Feature_434,Feature_437,Feature_446,Feature_452,Feature_455,Feature_460,Feature_468,Feature_469,Feature_475,Feature_477,Feature_479,Feature_488,Feature_499,Feature_510,Feature_511,Feature_562,Feature_569,Feature_573,Feature_575,Feature_577,Feature_587,Feature_588
-2.1000336508540194,0.07608724380396152,2.2986470116301976,-0.38659830511304516,-1.4899939881151885,-1.470506894825852,-0.862059655546397,-0.4752023147494503,0.8390994211617351,0.2757992940834351,0.11955284498264804,0.611293702119915,0.37482883436698405,0.011298786444454654,1.6846866655128128,-1.0830920041670016,-0.8456697141647181,0.39378228519411396,0.9056157848554061,0.8960290470668861,-0.0373042765919456,-0.8760281927369848,0.1349987546906556,-0.06037059817363765,-1.4177306919069674,0.0014473339410695854,-0.7674162394724376,0.6158746674559866,1.2987637948663948,-1.4162294702276077,-1.2511887754301505,1.16351296285875,1.084183157784891,1.246012269988122,-0.4974894874679938,-0.8410623884968871,-0.11501791881645157,0.520871636201963,-0.13010499654303223,1.238251666818787,-0.870917396594257,1.679363456548068,-1.1295187776210778,0.849918577291197,-0.041488461091433004,-1.088165691922619,-0.20205029572170205,-0.44209714082945273,-1.5713706653185573,0.12873353708194896,0.0666544450044407,0.0645460571183304,0.04049952878130519,-1.018327654415745,-0.04965114265929122,-1.3742663891757978,0.551858335100838,-0.06934049789727594,1.1994402892881544,-0.4708460973210503,2.0194757065929023,-1.3256056437777055,1.04574711331458,0.11298957976209087,-0.3207900192008961,-0.5795567951656122,-0.7265910610473932,-1.4927316023247204,-0.406271456928027,0.17504426828824587,1.090719862335461,1.312626333008139,-0.33354474843551446,-0.7696928706886657,-0.14791322808721508,0.5739088068387797,-0.06387698702984604,-0.926086467947742,0.8795794426613748,-0.7693323991582984,-0.8563428742297585,1.5770830950850663,-1.1515170437864153,0.3657958060881511,0.19528545831895,0.7892411144175963,-1.1503291786715086,-0.2049466876997097,-0.48818555760123294,-1.4341260267819658,0.9053688312548658,0.173098780971756,1.0508959353990504,0.24781115199465087,-0.5902466907127435,0.4221396531052681,0.06667890955677336,0.535453604465234,-0.6935239718039615,-0.6729490376699021
0.4522841986548696,0.36064931547238865,-2.7447295576426862,-0.21242746468691653,0.9759554285631814,1.7596348917657523,0.9949403798272269,-2.0395097382132805,1.2928497001730335,1.5896374129675621,1.2439196077394574,-1.983520353911784,-2.3027222332219135,0.6726915116355717,-0.20032158768448302,2.5947843748132766,0.07021373484349393,1.3481521175891327,0.7100426711272536,-0.4983132231452455,0.9621738111423375,-0.7552016547436794,-0.26961289074170663,0.35411904298573327,-0.9282142081436933,0.38323879250069565,0.4973353269335744,-0.38095366917392504,0.14503154266128662,-0.7081321189374555,-0.20718121939799827,0.9865639464493771,0.7854370532114365,0.27919272186034183,-1.4015352252641535,-0.2190747699561498,0.23701976283853762,0.572436529457139,1.129794741895907,0.9952114997386275,-0.7633669737612879,1.0454131990368902,0.5738308077856499,0.30710071133346595,0.43054052788180497,0.3666368754636175,0.44820177764404745,0.04599673725495472,1.6518810767316663,-0.1405020377518355,-1.9375139191060051,-0.3329935787305746,-1.7511854484424432,0.013046311129600884,0.15773209107292704,1.501903806806955,0.5177536354987602,1.1860873012971227,0.8371059184158133,-0.7243231566578381,1.7581305444274793,0.46332808323280206,0.4274717716885456,0.8335353285801026,0.49904229188625765,0.03053742613923117,1.5940875204023337,1.6505667219769573,0.1698922694398161,-1.73865400351878,0.7641184927211931,0.24685956597308836,-1.5281015530357294,1.0616471735100084,0.34386605438592077,0.6554332451973859,1.0074551690531648,0.9342306952838985,0.720843016462513,-0.502496864994217,-0.718904107713201,1.1458767747566092,0.658599446815558,0.02813952793238429,-0.4841780737373579,0.42154877283150866,0.49487523925422994,0.4582686183913172,0.16397151534303323,0.9416988527863629,-0.3311928383555236,0.3985437942434353,0.46043864347031116,0.24781115199465087,-0.5902466907127435,-0.20733212091980743,-0.02519980455952299,-0.5694620214783424,-1.2823234085190731,-1.1084513932868707
0.44937472519781535,0.42325648301126034,-0.5666794920255448,-0.4947043439982282,-0.5725131311700739,-0.7831216221703906,-0.608455311213297,0.1210834491896185,0.6563766967924497,-0.5231984265966907,0.023368517133498364,0.2971022011609487,0.20580422417163513,0.5654386372802555,0.08592825953895337,0.32705530940836963,-0.10502914992969321,0.39378228519411396,1.6709522225121303,0.33829213898203353,-0.4370955116856586,-1.6986520393568065,0.49906463627608066,1.7012103767536657,-0.7144660602561096,1.4331653035397012,2.0331050861408873,-0.4161772853092577,-0.1083218235324026,-0.6210043947953928,0.4509085098393875,0.9865639464493771,0.6942654849420978,-1.0842823970815614,-0.8291321724839079,1.600371140505006,1.6691229332073538,0.22733463833475231,0.22555907855084206,-0.8731045585128895,-0.5005623115162087,0.00694230101857843,0.4261773772043838,-2.791611833023648,0.09386248731294958,0.7156458143280481,1.0792322873984954,-0.300652237004553,-0.2859324872920684,0.059867921657034646,-0.4260770081933614,0.5716270497783872,-1.1670480810119037,1.6929470173203927,1.7559626679439542,-0.3066198355130194,0.27697946571062965,0.19764740763335,-0.7502615460130354,-0.25193409153018814,0.20881123408467375,0.27666976061695187,-2.7266491085998665,-0.32306750496051917,1.5717624130808614,0.3402774106472785,0.21221879465345264,-0.3548126934433514,0.10461993342893913,-0.30406897891194307,0.7498079003997917,-1.101903236043501,-0.6014417584918824,-0.3359459905053856,1.658215703231062,0.3437832419864672,0.2874324520844431,0.626307642841122,-0.8083465572443576,-0.33828469503621605,-0.5012927273953195,-0.11850970130730225,0.40378079455821536,0.24721947532981356,0.1253840112988161,-2.944433330397514,0.7118251916016319,1.1858766172814528,-0.33191308480501824,-1.4341260267819658,-0.8111838289889404,0.37478542013953914,0.025164044058101662,0.036563080696187474,-0.43438541885648785,0.5146301740381984,0.41830124433434474,0.585549576669887,0.837354563655328,0.5609743032448424
-0.15526353311509625,0.2705191075129936,0.14963761355462055,-0.3952317734962368,-0.20698252501618333,0.19539013291550608,2.978742587367385,-0.7307353041171291,0.33016307593531913,0.5227055717383179,0.6613422529020979,-1.1997899258819096,-0.4443681517316991,0.6503471628115475,0.8577426624228855,-0.8620657794686675,2.3214499235315578,-0.5605875472009048,-2.0552471291106102,-0.21944476910281915,-0.07062021284975482,1.9867670210086417,1.1138451233313273,-0.5784826496228282,2.150645124123056,-0.18944839533874344,-0.8577556370728819,2.9441556940014695,-1.4530435364066028,1.8872403417349983,-2.6030468116153798,-1.9324929569025115,0.039694066705785035,-1.3817761410635456,-0.02698900130597601,-0.5011015524439075,0.2470775816984816,-1.863271995888962,0.10906208651740637,0.41354210710212286,0.838613921178184,1.4378585965438093,0.9712261736860084,0.12349273242260364,-0.14255904043674447,0.7622584937094711,0.6727309314665311,-0.5485025455078298,1.4730673684458722,-1.4615117215174063,1.6997561199044404,0.10567814069015764,-0.2266219485911289,-0.9062124597160328,0.13269632943204007,-1.0240637977835636,-1.968264173731601,0.09772375459010946,0.5446825483583551,1.3910581203528072,0.9727205905118558,0.4401376132943874,0.34650366674628624,-0.48631825876524803,0.6406532855346202,-0.42445982704199847,-0.01225749000274534,1.6035554401840175,-1.5476240636831682,1.6707212067860961,0.03695549518212191,-1.439833795462633,-0.23243854964290872,0.9528492731405349,0.40014402786626646,-2.0073552355592668,0.1735669487214227,-0.926086467947742,0.27483460111606006,-0.11388850601211348,0.8324359693424404,1.6227248931037033,1.030315104563893,-1.5899652133652304,-0.2199755195392254,0.20859168883669066,0.8487310868490708,0.6049174377567205,-0.5540586054119933,-1.0456907214819104,-0.5034506935728765,0.09507411219431341,0.5987974282698708,0.24781115199465087,-0.5902466907127435,0.06309254364970908,-0.04716088936053558,-0.08613938516925573,0.48407490162626127,0.3069312624682776
1.229858720744386,0.23594485416925906,2.0114928909792344,-0.5769099777338365,-1.5771662088869987,0.12824300357964008,-1.1535861448264864,-0.3382546788145851,0.03378656033372002,0.1315997557656963,0.4273651658864396,0.2827719552393319,0.40408810163997855,-0.17192487391254402,-0.38903444992808184,0.16349590313160245,0.6634864038774044,-0.5605875472009048,2.053822525888944,1.4537659551517388,1.1287534924313845,-2.0391138573822265,0.20417858251499363,-0.16399300846347578,0.8349311360896399,0.0014473339410695854,-0.13504045626943967,-0.1484778026807306,0.12554282218484766,1.0181782119451037,0.48961485675921884,0.9360070846181281,-0.3823712847553585,0.056078611488030755,-1.600573586251177,-1.5046911306130208,-0.48400953587958184,-0.14012941904678308,0.4223938708283124,1.8864306157456852,0.4196876774013758,-0.2255061267355202,-0.5171319419974114,1.3804215996766138,-0.3488138067156835,-0.19081908614022003,-0.763710216203989,-0.7677334065433945,0.8859128890999641,-0.011091148728732032,1.6055918027392593,-0.25882298071882553,-1.3876420966597,-0.7270535132409246,-0.4463382640917074,-0.7428478049743966,-0.09963950534280087,0.4288815015067378,1.843245806334816,0.1190641498627465,-0.4849021077113,-0.43828652785620936,1.1220216118540114,1.3784041820590847,-0.3089406937578018,-0.5699657554966195,0.3552010804283723,1.0085494206195327,-0.6572450451631463,1.3517790071705702,-0.40040350474313446,0.25129871946299437,-1.5799935943637504,-0.36317851477769564,-0.3024646144388687,-0.04626172768469128,0.44782618514030176,-0.5401341680706171,1.3865656423714763,-1.4186395925716992,0.4470347615689265,-0.10949001265123803,-0.5407512147372565,1.097086917978465,-0.9611731162976449,1.4776293289488214,-0.2162641176428317,-0.8299368650140931,-0.8270087637402277,2.085741800641225,-0.8111838289889404,0.8144094539429335,0.4059416353787803,0.24781115199465087,-0.5902466907127435,0.2946913980366948,-0.006535199066159963,0.13272823549868956,-0.9996996788958195,-0.8181164895422249
-0.803189079447593,0.6871756124968252,-0.25045566316547885,-0.42957796293371686,-0.5125016140998058,-0.08429884342050332,1.5471816156179736,-0.760709995656855,1.0570401313681224,0.5503071284245378,1.1045960081081112,-0.8672732363433178,-1.0437716886572745,-0.7037203759243205,0.41670586077492433,-0.7073474221798337,1.3381249697247526,1.3481521175891327,-0.007657486994547523,-0.7771816771876717,-1.3699417269043221,-0.012288836080374156,-0.24614321631427563,0.35411904298573327,-1.270432745435213,0.28779092786078914,-0.586737444271581,0.4679354796875897,0.24247514504347453,-1.4103225058789932,-1.5989730765068588,0.5941463998544431,0.3554810214346024,0.039543376863771754,-1.3389197996956714,-0.5957314914934391,-0.47637756469304676,-0.9545122974134764,0.29405149371604505,0.16469388361841159,0.7969814994363892,-0.34625855673765005,0.37816117370481234,-1.9055186838899123,0.7377631136792075,0.980721844357489,-0.8727684026435073,0.35590932334681663,0.7256903142239204,1.3556813563158263,0.9581903398084382,-0.20231281141205637,-1.3282908791088412,-0.15484692363802832,-0.46255445839405007,-1.0608907668485315,-0.8540123836894901,0.27733858691398294,0.07171948414867403,0.8426259374241216,-0.044188947320396924,0.4246167899696557,-2.061215322956362,-0.014156167057009419,-0.7645665362211589,0.6101322561447325,-0.6525604549866479,0.7549916908039036,1.300810504951008,0.607800568688637,0.43871164400123547,-0.0267032678423991,-1.3842608152077256,-0.936770639230365,-0.33684236189848654,-0.8591079138445861,0.3979310789552024,-0.41404699223316216,0.11657219835355968,0.2669565581273114,0.7963582931318443,-0.2756478916286096,0.3905352705547397,-0.0920267511302978,0.26167502146591515,-1.8576884367812345,1.0511565522732003,-0.7816136454078467,0.41986434952360757,1.8367890446573387,-0.8111838289889404,0.10266898455745797,-0.8380077481336311,-1.016204543501201,1.3053519063075032,-0.479403159827002,-0.3553238800922919,-0.3075755430297399,0.4016429804861457,0.9238929329256497
0.18468360337313827,0.1579413635103432,-0.20852093923546217,-0.43914985179334265,-0.1501698622412063,-0.6764061462954438,-0.9177578059373059,0.017226303001333525,-0.8817288994098238,-0.3435571224830261,-0.3275225110570927,0.49173752571388063,0.5845705950678851,-0.9897280408718305,-1.7630337166005767,0.7425846118412375,0.42527339920223073,-0.5605875472009048,0.8764320902109736,-0.7771816771876717,-0.4037795754278488,-0.8760281927369848,0.7138436977940296,-0.16399300846347578,-0.8163563690937143,-0.3803441246185734,-0.586737444271581,-0.8624605017439216,0.07487214894611016,-0.8085505128639008,1.3412363205957614,1.1105486314164879,0.5466180232386996,0.4609811409003595,-2.2773457665528833,1.3236218349224023,1.2204676826006466,-0.023158860264433735,0.6313928022278759,-0.8731045585128895,-0.8084687639815652,-1.4632185342573452,2.0608911882393515,0.5127833558389455,-0.10650418977238227,0.6438443232108001,1.3528026522471455,0.503249098887935,-0.522654504114386,-0.5280044341068039,1.0180036240042154,0.7288695615110798,-2.178932508513394,1.0837275868868614,1.1825390745400475,-0.9555406101389138,0.09135680493480769,0.622838247669053,-0.9633934692454649,-1.2773640133926472,-1.2269181616730853,1.7595891259939362,0.7856379070014361,1.2755478270484195,1.3692814735062735,0.586997222235349,0.01692371202217326,-0.4646520683585175,-0.2501183865697044,0.8082165626160256,0.5649934077311564,0.43866798968279785,-2.4062591855529734,-0.22207425412955945,1.175887065363185,0.06195712858643898,0.7195610350796225,-0.926086467947742,-0.8584968529430207,0.6906106481135085,-0.7962134138787649,-1.4713543287692388,2.020260339014139,-1.134726380010346,2.9367041678392143,0.5001981991578284,0.6265945358494265,1.341959144743063,0.4908909939315976,0.11363090661709943,-0.8111838289889404,-0.7191418803046291,1.7270032080360516,0.469418560308596,0.6936580083828545,-0.7489102388077311,-0.7764042274731715,-0.8179291918912053,-1.2823234085190731,-1.1084513932868707
1.238125883128454,-0.009741136180411112,-0.795781318260926,-0.3483107496745428,-0.06024798282573876,0.35847125536598107,0.5943877238244911,-2.1356160383413267,1.9857489741582073,1.6607219755622262,1.2773544930451934,-1.5091874956512616,-1.7761283361105733,-0.14511165532371495,0.04352087476511095,-0.4465364770357994,-0.6164485504454439,-0.5605875472009048,-0.18527792189551373,0.059423684939607195,1.0621216199157657,0.11457915266074271,-0.6684028070866316,0.35411904298573327,-0.1496393482215618,0.6695823864204321,0.3166565317327178,-0.47957979435285636,-0.2408451227721796,-0.15287747016770187,0.06376320904082096,0.06089188101531438,0.9125338287213149,1.741821404148814,0.4479831371446441,0.8093968979983198,-1.0708455782516606,0.18259847609162178,-0.31932990522040067,0.8248672551771401,0.8984605274320139,-2.027736144517299,-1.3667159390528958,-1.4561819491213153,-0.9405318949433064,-1.1769616566618843,-0.05912248773070546,-1.4123749341662266,0.4819780596497429,1.222863280251002,-0.603342521539759,-0.8310575445885724,0.6741747910739013,1.051626627067528,-1.0643336670822066,1.1058222329669,0.09836708318915746,-0.2930193704827118,0.762789401968301,0.5638011721536552,-1.0521644469268594,-1.348069993326659,-1.513114223714998,-1.8657578360339537,-0.05547761801463933,-1.487240780647775,-0.2740828022321263,0.6842686588841145,1.0439862720446642,-0.30406897891194307,0.9180110579742948,1.7772577316183515,0.2799243728497257,0.8516463890758565,-1.1497454277541108,0.24423544863378976,-0.3373860688827914,0.21942506382913365,0.5567179237656436,-0.8614568312914228,0.9979351506894611,-2.098385696787182,-1.3300162482142073,-0.3171122606238367,-0.5098630621481539,-1.479941534997198,-1.0969547079094122,-0.06895492246922366,-1.3609255205429986,-0.927495785198614,-0.8111838289889404,-0.9252992788262018,-0.8380077481336311,-0.14184118347368138,-1.5724791100863975,2.391078496933705,2.426629741038036,2.520924602413766,-0.21070843369757028,-0.5640734487656599
-1.2265884302162082,0.4228211961489929,2.16314325688127,-0.3920411438763615,-1.6728982176823297,0.7673165242142859,-0.7660692261492845,-0.22615197014342012,-0.12685591647821023,0.0033017697704623376,0.21492543669887326,-0.5651009284565024,-0.461690387927843,0.1855847072718436,2.140566051831619,0.31821426042043627,0.18407938562362441,-0.5605875472009048,-2.745277282053225,0.6171605930244599,0.16259134095491148,2.7008899093035725,-0.03062427935280942,0.9758535047247805,-1.0677596311169344,0.4786866571406191,-0.13504045626943967,-0.5641164730776547,0.6712269955251023,-1.0610732387671666,-1.8313748212263539,1.0804552612788403,-0.6552765939254058,-0.943811405888268,1.6166694668488033,-1.774768346405775,0.18247112302096907,-0.28591755804753904,-0.08117246576373277,0.23853921395629984,-0.5057663642339334,-0.5968198489920676,-0.48685145330398777,-0.8586264819514438,1.22876577434596,0.9315320326589744,-1.7639923497994954,0.8386545702419125,-1.1449902204193794,-1.9858026111130276,-0.4260770081933614,-0.6723966562928958,1.8822867554675142,-2.358222724177435,0.0228276534694565,-0.9001129342542317,-0.3693237166252058,-0.15470888355960216,0.5264118403463431,-0.42706369616287765,-0.6174400374345611,-0.39086178991953,-1.1615497517475057,-0.9457708985536368,-1.983993218533146,0.8263561498422503,0.2652413428903031,-1.1734699942783888,-2.020080662035369,-0.30406897891194307,-0.7873838319395445,-0.8943728103903724,1.5869152512996378,1.385730579563426,0.21372957733961814,-0.17028198726514768,-0.030060573353005878,-0.926086467947742,0.0852381994171561,-0.4674511339901231,-0.47151432798339815,-0.5414570296133392,-0.4595960994143735,-0.011918672449806444,-0.9611731162976449,-0.8101087719717284,0.9833429861389077,-1.7790840507430778,0.8950861643571193,0.6148461192105178,-0.8111838289889404,-1.0919951701551693,-0.24457721708265212,0.24781115199465087,-0.5902466907127435,0.4221396531052681,0.06667890955677336,0.535453604465234,-0.6581960056010548,-0.8181164895422249
0.0145148875190968,-1.8897133727986655,1.7017160903133945,-2.790643881641366,-0.49890106201798906,-1.7819993381701396,-1.1761024183887703,-0.5662125945344217,0.7384448397794794,0.3664441732518008,0.7556544946262396,0.9654088558353356,0.9189324603091948,-0.659031678276272,0.34461330665939216,1.0343392284430384,0.5247254878432231,-0.5605875472009048,-0.18527792189551373,-1.3349185852725245,-0.8702026830371808,0.24233470313706493,1.9446957692920155,-0.37123782904315206,-0.7831312683857995,-0.2848962599786499,-0.3157192514702962,-1.5454464186080206,1.1350585428643174,0.03614538898795959,0.9928791983172792,1.045546951919168,-0.21832600226338025,-0.9190292126658026,2.1156668152611675,0.8882276627645375,0.426422295902465,-0.8001360929626401,-2.1946004573660596,1.2166711956559704,-0.41729746803261997,1.9872821530534972,-1.3882006667448965,1.5950230891508932,-0.5034615313231305,-0.8834011989520161,1.0106340151159663,-0.9339582254339988,0.6049793091038183,-1.8563241562718165,-1.384597274411582,-0.2191297168728175,2.191879414797466,0.27038375855521996,0.40996081662950706,-1.0526737598580542,-0.8851890791136519,-2.2859027374603498,1.2805562738812983,-0.8602790339384778,1.4555513596814853,-1.6390627394032056,1.5725586160632494,0.6436399435361024,0.8753209992081695,-1.5026784960747617,-2.2531498392775675,0.7549916908039036,-1.4374346177822752,-2.072050614199097,-0.13534176630233655,-0.9322905797833232,2.0464705376114565,-1.0952587685280588,0.3993741464745681,-1.0148520679341857,-2.2631288771829308,-0.35569514235284616,1.840105865181643,-0.02183801002034786,-0.3907690526549207,1.8390887499015762,-1.4333523600825935,0.7783105622492241,0.5553537778547035,1.561783228506019,-0.9662773473157383,1.0144492495113668,-1.0263225327622445,1.1814961978964982,-0.8111838289889404,0.2747853758518563,-0.8380077481336311,2.164877098551109,0.3245107753568719,-0.01504953489982253,-0.173266937691889,-0.2161972292583487,-0.1165005238231524,-0.27373854502101425
